estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono
Colima,Cuauhtémoc,6,5,6005,RAFAEL,MENDOZA,GODINEZ,H,COAL.,PAN-PRD,POR COLIMA AL FRENTE,15/10/18,15/10/21,"PRESIDENCIA MUNICIPAL, HIDALGO # 5, CENTRO, CUAUHTEMOC, COL. CP. 28500",http://www.cuauhtemoc-col.gob.mx,318,312 3-28-03-11
Colima,Ixtlahuacán,6,6,6006,CARLOS ALBERTO,CARRASCO,CHAVEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,15/10/18,15/10/21,"PRESIDENCIA MUNICIPAL MORELOS # 1, CENTRO, IXTLAHUACAN, COL. C.P. 28700",http://www.ixtlahuacan.col.gob.mx,313,3-24-90-32; 3-24-90-08
Colima,Manzanillo,6,7,6007,GRISELDA,MARTINEZ,MARTINEZ,M,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,15/10/18,15/10/21,"PRESIDENCIA MUNICIPAL AV. JUAREZ # 100, CENTRO, MANZANILLO, COL. C.P. 28200",http://www.manzanillo.gob.mx,314,1-37-22-23; 1-37-22-24; 1-37-22-22 EXT. 1
Colima,Minatitlán,6,8,6008,LILIA,FIGUEROA,LARIOS,M,COAL.,PRI-PVEM,TODOS POR COLIMA,15/10/18,15/10/21,"PRESIDENCIA MUNICIPAL, PORTAL ZARAGOZA # 3, CENTRO, MINATITLAN, COL. CP. 28750",http://,314,3-36-00-90; 3-36-00-91 EXT.30
Colima,Tecomán,6,9,6009,ELIAS ANTONIO,LOZANO,OCHOA,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,15/10/18,15/10/21,"PRESIDENCIA MUNICIPAL, MEDELLIN # 28, CENTRO, TECOMAN, COL. CP. 28100",http://www.tecoman.gob.mx,313,3-22-94-70
Colima,Villa de Álvarez,6,10,6010,FELIPE,CRUZ,CALVARIO,H,MC,,MOVIMIENTO CIUDADANO,15/10/18,15/10/21,"PRESIDENCIA MUNICIPAL, J. MERCED CABRERA ESQ. MORELOS, VILLA DE ALVAREZ, COL. CP. 28970",http://www.villadealvarez.gob.mx,312,3-16-33-11; 3-31-10-01
Chiapas,Acacoyagua,7,1,7001,ELMER,CAMPOS,GUTIERREZ,H,PCHU,,PARTIDO CHIAPAS UNIDO,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. MIGUEL HIDALGO S/N, CENTRO, ACACOYAGUA, CHIS. CP. 30590",http://,964, 918 647 4070 ;  918 647 4072 ext. 102
Chiapas,Acala,7,2,7002,RODRIGO TRINIDAD,ROSALES,FRANCO,H,PCHU,,PARTIDO CHIAPAS UNIDO,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. GRIJALVA S/N, ENTRE CALLE CORONEL RUIZ, COL. BARRIO SAN PABLO, ACALA, CHIS.6 CP. 29370",http://,965, 961 653 5305
Chiapas,Acapetahua,7,3,7003,JAVIER,NIEVES,CRUZ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL NORTE # 2, COL. CENTRO, ACAPETAHUA, CHIS. CP. 30580",http://www.acapetahua.gob.mx/,964, 918 647 0463 ;  918 647 0000
Chiapas,Altamirano,7,4,7004,ROBERTO,PINTO,KANTER,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. UBILIO GARCIA S/N, CENTRO ALTAMIRANO, CHIS. CP. 30190",http://,919, 919 673 6365
Chiapas,Amatán,7,5,7005,LILIA ,ARIAZ ,M?NDEZ ,M,CM,,CONSEJO MUNICIPAL ,13/02/19,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N, CENTRO AMATAN, CHIS. CP. 29700",http://,200,-
Chiapas,Amatenango de la Frontera,7,6,7006,SAMUEL,GOMEZ, CARBAJAL,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N AMATENANGO, CHIS. CP. 30930",http://,200,-
Chiapas,Amatenango del Valle,7,7,7007,JULIAN,BAUTISTA,GOMEZ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILO CONOCIDO AMATENANGO DEL VALLE, CHIS. CP. 29430",http://,992, 992 655 4007 ;  992 655 4020
Chiapas,Ángel Albino Corzo,7,8,7008,MARIA DEL CARMEN,FERNANDEZ,BENAVENTE,M,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL 1A. PONIENTE SUR S/N ANGEL ALBINO CORZO, CHIS. CP. 30370",http://www.angelalbinocorzo.gob.mx/,992, 992 655 46
Chiapas,Arriaga,7,9,7009,JOSE ALFREDO ,TOLEDO,BLAS           (SUPLENTE),H,CHIAPAS UNIDO ,,CHIAPAS UNIDO ,24/07/19,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CENTRAL NORTE S/N, COL. CENTRO, ARRIAGA, CHIS. C.P. 30450",http://https,966,1-22-08-35
Chiapas,Bejucal de Ocampo,7,10,7010,PRIMITIVA ,ROBLEDO ,RAMIREZ ,M,MORENA,,MORENA,01/01/19,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO BEJUCAL DE OCAMPO, CHIS. CP. 30950",http://,200," 200 123 8453,  200 123 8461,  200 123 8465"
Chiapas,Bella Vista,7,11,7011,OCTAVIO HUGO,MORALES,SANTIZO,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO BELLA VISTA, CHIS. CP. 30130",http://,963," 963 598 02,  200 123 84 67 al 69"
Chiapas,Berriozábal,7,12,7012,JOAQUIN,ZEBADUA,ALVA,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL 1A. NORTE Y 1A. PONIENTE BERRIOZABAL, CHIS. CP. 29130",http://,961, 961 656 0050 ;  961 656 0056
Chiapas,Bochil,7,13,7013,GILDARDO,ZENTENO,MORENO,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL PLAZA CENTRAL S/N BOCHIL, CHIS. CP. 29770",http://,919, 919 653 0383 ;  919 653 30 ;  919 653 1169
Chiapas,El Bosque,7,14,7014,AURELIA,SANCHEZ,LOPEZ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CENTRAL HIDALGO ESQ. CON JUAREZ, EL BOSQUE, CHIS. CP. 29840",http://,919, 919 1 9130
Chiapas,Cacahoatán,7,15,7015,JULIO CESAR,CALDERON,SEN,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CENTRAL SUR Y SEXTA PTE. S/N CENTRO, CACAHOATAN, CHIS. CP. 30890",http://www.cacahoatan.gob.mx,962, 962 622 60 ;  962 622 61 ;  962 622 80
Chiapas,Catazajá,7,16,7016,JOSE LUIS ,DAMAS ,ORTIZ ,H,MORENA,,MORENA,01/01/19,30/09/21,"PRESIDENCIA MUNICIPAL AV. MORELOS S/N, CENTRO CATAZAJA, CHIS. CP. 29980",http://,916, 916 366 96 ;  916 366 74
Chiapas,Cintalapa,7,17,7017,JOSE FRANCISCO,NAVA,CLEMENTE,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL 1RA. AVENIDA NORTE OTE. # 5 CINTALAPA, CHIS. CP. 30400",http://www.cintalapa.gob.mx,968, 968 684 20
Chiapas,Coapilla,7,18,7018,CHARITO,PEREZ,PEREZ,M,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO COAPILLA, CHIS. CP. 29650",http://,961, 919) 67 35137
Chiapas,Comitán de Domínguez,7,19,7019,EMMANUEL,CORDERO,SANCHEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PALACIO MUNICIPAL S/N COL. CENTRO COMITAN DE DOMINGUEZ, CHIS. CP. 30000",http://www.comitan.gob.mx,963, 963 632 26
Chiapas,La Concordia,7,20,7020,JOSE MIGUEL,CORDOVA,GARCIA,H,PCHU,,PARTIDO CHIAPAS UNIDO,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL OTE. S/N LA CONCORDIA, CHIS. CP. 30366",http://www.concordia.gob.mx/,992, 992 636 41 45  992 636 40 07  992 636 42 38
Chiapas,Copainalá,7,21,7021,ADELDAMAR,SANTOS,JUAREZ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO COPAINALA, CHIS. CP. 29620",http://,968, 968 661 0067
Chiapas,Chalchihuitán,7,22,7022,MARGARITA,DIAZ,GARCIA,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO CHALCHIHUITAN, CHIS. CP. 29850",http://,967, 919 1 1005 ;  919 1 1028
Chiapas,Chamula,7,23,7023,PONCIANO,GOMEZ,GOMEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PALACIO MUNICIPAL AV. CENTRAL S/N, CENTRO, CHAMULA, CHIS. CP. 29320",http://,967, 967 106 7795 ;  967 159 7858
Chiapas,Chanal,7,24,7024,ALEJANDRA ISABEL,MARTINEZ,ARA,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL COLONIA CENTRO S/N CHANAL, CHIS. CP. 29440",http://chanal.gob.mx/2016/,963, 967 110 7440
Chiapas,Chapultenango,7,25,7025,HEYDI NEYDI,DOMINGUEZ,PEREZ,M,PMACH,,PARTIDO MOVER A CHIAPAS,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL S/N, LA GRANDEZA, CHIS. C.P. 30960",http://,200,963 1-39-20-21
Chiapas,Chenalhó,7,26,7026,ABRAHAM,CRUZ,GOMEZ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO CHENALHO, CHIS. CP. 29870",http://,919, 919 673 7035
Chiapas,Chiapa de Corzo,7,27,7027,JORGE HUMBERTO,MOLINA,GOMEZ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL PLAZA ANGEL ALBINO CORZO S/N CHIAPA DE CORZO, CHIS. CP. 29160",http://www.chiapadecorzo.gob.mx/,961," 961 61203,  961 60076,  961 60223,  961 60993"
Chiapas,Chiapilla,7,28,7028,JORGE OCTAVIO,DE LEÓN,VÁZQUEZ,H,PMACH,,PARTIDO MOVER A CHIAPAS,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. BELISARIO DOMINGUEZ. S/N CHIAPILLA, CHIS. CP. 29390",http://,961, 992 114 4256 ;  992 611 0606 ;  992 655 2216
Chiapas,Chicoasén,7,29,7029,ANA ISABEL ,HERRERA ,ESTRADA ,M,MORENA,,MORENA,01/01/19,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO CHICOASEN, CHIS. CP. 29640",http://,200, 961 104 7167
Chiapas,Chicomuselo,7,30,7030,CHARY YANET,RÍOS,ORDOÑEZ,M,PT,,PARTIDO DEL TRABAJO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILO CONOCIDO CHICOMUSELO, CHIS. CP. 30120",http://,963, 963 631 2255
Chiapas,Chilón,7,31,7031,CARLOS ILDELFONSO,JIMENEZ,TRUJILLO,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PALACIO MUNICIPAL CALLE CENTRAL S/N CHILON, CHIS. CP. 29940",http://www.chilon.gob.mx/,919, 919 671 15
Chiapas,Escuintla,7,32,7032,EVER DANIEL,VELAZQUEZ,JAVALOIS,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. ZARAGOZA # 5, CENTRO ESCUINTLA, CHIS. CP. 30600",http://,964, 918 644 0580 
Chiapas,Francisco León,7,33,7033,ANA CAREN,PABLO,NAÑEZ,M,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO FRANCISCO LEON, CHIS. CP. 29521",http://,961,-
Chiapas,Frontera Comalapa,7,34,7034,OSCAR ARMANDO,RAMIREZ,AGUILAR,H,PCHU,,PARTIDO CHIAPAS UNIDO,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. BELISARIO DOMINGUEZ S/N FRONTERA COMALAPA, CHIS. CP. 30140",http://,963, 963 631 0022
Chiapas,Frontera Hidalgo,7,35,7035,EVER,HERRERA,IBARRA,H,PMACH,,PARTIDO MOVER A CHIAPAS,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. INDEPENDENCIA # 3, CENTRO FRONTERA HIDALGO, CHIS. CP. 30850",http://www.fronterahidalgo.gob.mx/,962, 962 698 6105
Chiapas,La Grandeza,7,36,7036,JESÚS ALBERTO,DÍAZ,PÉREZ,H,PNA,,PARTIDO NUEVA ALIANZA ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO LA GRANDEZA, CHIS. CP. 30960",http://,963,-
Chiapas,Huehuetán,7,37,7037,VICTORIA AURELIA,GUZMAN,REYES,M,MORENA,,MORENA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CENTRAL PONIENTE S/N HUEHUETAN, CHIS. CP. 30660",http://www.huehuetan.gob.mx/,962,964 113 3173
Chiapas,Huixtán,7,38,7038,JAVIER SEBASTIAN,JIMENEZ,SANTIZ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL S/N, CENTRO HUIXTAN, CHIS. CP. 29470",http://,967, 967 631 2029
Chiapas,Huitiupán,7,39,7039,ELEAZAR CLAUDIO,ZENTENO,MONTEJO,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL ESQ. CALLE CENTRAL HUITIUPAN, CHIS. CP. 29710",http://,968, 919 673 97
Chiapas,Huixtla,7,40,7040,JOSE LUIS,LAPARRA,CALDERON,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL Y CALLE FRANCISCO I. MADERO # 1, HUIXTLA, CHIS. CP. 30640",http://,964, 964 642 0671
Chiapas,La Independencia,7,41,7041,OLEGARIO,LÓPEZ,VÁZQUEZ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL S/N LA INDEPENDENCIA, CHIS. CP. 30170",http://www.laindependencia.gob.mx/,963, 963 1 00 31
Chiapas,Ixhuatán,7,42,7042,HORACIO,DOMINGUEZ,CASTELLANOS,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO IXHUATAN, CHIS. CP. 29720",http://,968,919) 68 5-42-40
Chiapas,Ixtacomitán,7,43,7043,DORILIAN,RIVERA,VELAZQUEZ,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO IXTACOMITAN, CHIS. CP. 29570",http://,932, 932 323 9087
Chiapas,Ixtapa,7,44,7044,ROBERTO JORDAN,AGUILAR,PAVON,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL 1A. PONIENTE Y AV. CENTRAL IXTAPA, CHIS. CP. 29340",http://,961, 961 65 5-90-18
Chiapas,Ixtapangajoya,7,45,7045,SUSANA,ISIDRO,CADENA,M,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. MIGUEL HIDALGO S/N IXTAPANGAJOYA, CHIS. CP. 29590",http://,932, 932 323 44 90
Chiapas,Jiquipilas,7,46,7046,CARLOS MANUEL,CALVO,MARTÍNEZ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CENTRAL JIQUIPILAS, CHIS. CP. 30430",http://,968, 961 681 02
Chiapas,Jitotol,7,47,7047,MARTHA ANGELICA,MOLINA,RUIZ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL S/N JITOTOL, CHIS. CP. 29760",http://chiapasjitotol.gob.mx/index.html ,919,9191001928
Chiapas,Juárez,7,48,7048,MAURICIO,CAMACHO,PEDRERO,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO JUAREZ, CHIS. CP. 29510",http://www.unionjuarez.gob.mx/index.php,932, 932 326  82  932 326 00 54
Chiapas,Larráinzar,7,49,7049,TEODULFO,PÉREZ,HERNÁNDEZ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CONSTITUCION S/N LARRAINZAR, CHIS. CP. 29860",http://,968,-
Chiapas,La Libertad,7,50,7050,SONIA DEL CARMEN,LOPEZ,MARIN,M,PMACH,,PARTIDO MOVER A CHIAPAS,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N LA LIBERTAD, CHIS. CP. 29970",http://,934,-
Chiapas,Mapastepec,7,51,7051,KARLA ERIKA,VALDENEGRO,GAMBOA,M,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CENTRAL ORIENTE # 1 MAPASTEPEC, CHIS. CP. 30560",http://,964, 918 643  36
Chiapas,Las Margaritas,7,52,7052,JORGE LUIS,ESCANDON,HERNANDEZ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/10/18,30/09/21,"PALACIO MUNICIPAL 1A. AVENIDA ORIENTE SUR # 3 LAS MARGARITAS, CHIS. CP. 30180",http://www.lasmargaritas.gob.mx,963, 963 636  99
Chiapas,Mazapa de Madero,7,53,7053,ADIN ALFREDO,JACOB,ROBLERO,H,PCHU,,PARTIDO CHIAPAS UNIDO,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO MAZAPA DE MADERO, CHIS. CP. 30920",http://,962,-
Chiapas,Mazatán,7,54,7054,GILBERTO,BARRIENTOS,COYOTZI,H,PCHU,,PARTIDO CHIAPAS UNIDO,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL S/N, CENTRO MAZATAN, CHIS. CP. 30650",http://,964, 964 698 40 00
Chiapas,Metapa,7,55,7055,AREMI,BALBOA,VICTORIO,M,PNA,,PARTIDO NUEVA ALIANZA ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL NORTE S/N METAPA DE DOMINGUEZ, CHIS. CP. 30860",http://,962,-
Chiapas,Mitontic,7,56,7056,MANUELA,MARTINEZ,ICO,M,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO MITONTIC, CHIS. CP. 29490",http://,200,-
Chiapas,Motozintla,7,57,7057,JORGE LUIS,VILLATORO,OSORIO,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL NORTE # 215 MOTOZINTLA DE MENDOZA, CHIS. CP. 30900",http://,962, 962 64 100 82   962 64 1 02
Chiapas,Nicolás Ruíz,7,58,7058,AMADEO,LOPEZ,MENDEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL 1A. PONIENTE SUR S/N NICOLAS RUIZ, CHIS. CP. 30340",http://,200,-
Chiapas,Ocosingo,7,59,7059,JESUS ALBERTO,OROPEZA,NAJERA,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PALACIO MUNICIPAL DOMICILIO CONOCIDO ZONA CENTRO, OCOSINGO, CHIS. CP. 29950",http://,919, 919 673 00 15
Chiapas,Ocotepec,7,60,7060,ELIAS,CRUZ,SANCHEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE CENTRAL 5 DE MAYO S/N OCOTEPEC, CHIS. CP. 29680",http://,961,-
Chiapas,Ocozocoautla de Espinosa,7,61,7061,ALFONSO,ESTRADA,PEREZ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL S/N OCOZOCOAUTLA DE ESPINOZA, CHIS CP. 29140",http://www.ocozocoautla.gob.mx/,968, 968 688 05 34
Chiapas,Ostuacán,7,62,7062,MADAHI,CADENAS,JUAREZ,M,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO OSTUACAN, CHIS. CP. 29550",http://,800,-
Chiapas,Osumacinta,7,63,7063,SAMUEL,ALEGRIA,PEREZ,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO OSUMACINTA, CHIS. CP. 29190",http://,200, 961 106 8002
Chiapas,Oxchuc,7,64,7064,ALFREDO,SANTIZ ,GOMEZ ,H,UYC,,USOS Y COSTUMBRES,23/04/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. CENTRAL S/N OXCHUC, CHIS. CP. 29450",http://,967, 919 673 8165
Chiapas,Palenque,7,65,7065,CARLOS,MORELOS,RODRIGUEZ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. HIDALGO S/N, COL. CENTRO PALENQUE, CHIS. CP. 29660",http://www.palenque.gob.mx,916, 916 345 0097
Chiapas,Pantelhó,7,66,7066,SANTOS,LOPEZ,HERNANDEZ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE ZARAGOZA S/N PANTELHO, CHIS. CP. 29880",http://,967, 919 673 4032
Chiapas,Pantepec,7,67,7067,MARTHA ARACELI,ZEA,MENDOZA,M,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO PANTEPEC, CHIS. CP. 29660",http://,200,-
Chiapas,Pichucalco,7,68,7068,MOISES,AGUILAR,TORRES,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PALACIO MUNICIPAL 5 DE MAYO ENTRE CONSTITUCION Y MORELOS, PICHUCALCO, CHIS. CP. 29520",http://,932, 932 323 0049
Chiapas,Pijijiapan,7,69,7069,HECTOR,MENESES,MARCELINO,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL 4A. PONIENTE ESQ. 5A. NORTE PIJIJIAPAN, CHIS. CP. 30540",http://,918, 918 645 0910
Chiapas,El Porvenir,7,70,7070,ARIEL ,VAZQUEZ ,DIAZ ,H,PPMC,,PARTIDO PODEMOS MOVER A CHIAPAS,01/01/19,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO EL PORVENIR, CHIS. CP. 30970",http://,800, 200 123 8579
Chiapas,Villa Comaltitlán,7,71,7071,DANIELA,ESTRADA,CHOY,M,PCHU,,PARTIDO CHIAPAS UNIDO,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO VILLA COMALTITLAN, CHIS. CP. 30620",http://,964,9181179390
Chiapas,Pueblo Nuevo Solistahuacán,7,72,7072,JOSÉ LUIS,FLORES,GÓMEZ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL 1A. SUR Y 1A. ORIENTE S/N PUEBLO N. SOLISTAHUACAN, CHIS. CP. 30507",http://,968,-
Chiapas,Rayón,7,73,7073,ANTONIA,ORTIZ,SANCHEZ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO RAYON, CHIS. CP. 29740",http://,968,-
Chiapas,Reforma,7,74,7074,HERMINIO,VALDEZ,CASTILLO,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE ADOLFO LOPEZ MATEOS S/N REFORMA, CHIS. CP. 29500",http://,932, 917 328 99
Chiapas,Las Rosas,7,75,7075,RODOLFO RIGOBERTO,ROBLES,DIAZ,H,PCHU,,PARTIDO CHIAPAS UNIDO,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO LAS ROSAS, CHIS. CP. 30350",http://,992, 967 672 0058
Chiapas,Sabanilla,7,76,7076,CARLOS CLEBER,GONZALEZ,CABELLO,H,PMACH,,PARTIDO MOVER A CHIAPAS,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO SABANILLA, CHIS. CP. 29800",http://,200,-
Chiapas,Salto de Agua,7,77,7077,ROMAN,MENA,DE LA CRUZ,H,PMACH,,PARTIDO MOVER A CHIAPAS,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL IGNACIO ZARAGOZA S/N SALTO DE AGUA, CHIS. CP. 29900",http://,916,-
Chiapas,San Cristóbal de las Casas,7,78,7078,JERONIMA,TOLEDO,VILLALOBOS,M,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL PLAZA 31 DE MARZO S/N SAN CRISTOBAL, CHIS. CP. 29200",http://www.sancristobal.gob.mx/,967, 967 678 0730
