Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x )
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57744,63276,2021-08-17 17:22:14 CDT,2021-08-17,17:22:14,Native Video,25,6,0,19,0,0,0,0,0,0,owned,Yes,343,605,0,00:00:26,https://www.facebook.com/209049169126761/posts/4560999537265014,Y tú ¿Quieres ser paciente en tu casa o en un hospital? #SalvarVidasTeTocaYMeToca,https://www.facebook.com/ayuntamientodeloscabos/videos/1224302104699901/,,,,,,,,-2.12
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57744,63276,2021-08-17 11:25:27 CDT,2021-08-17,11:25:27,Photo,40,20,1,19,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4560215267343441,Sigue el tandeo de agua en tu colonia: programación del tandeo del día martes 17 de agosto en Cabo San Lucas. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4560215180676783/?type=3,,AGUA POTABLE LOSCAB XATNTAIENT2018-20 Programación de Tandeo Martes 17 agosto 2021 Cabo San Lucas Caribe La Virgencita Palmas Primera Etapa Palmas Segunda Etapa Casa Mexicana Buganvilias Palmar de Miramar Arco Iris Primera Etapa Arco Iris Segunda Etapa Colinas de Cabo Baja #AguaParaTodos,Photos from Ayuntamiento de Los Cabos's post,,,,,-1.77
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57744,63276,2021-08-17 09:00:44 CDT,2021-08-17,09:00:44,Photo,34,13,3,18,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4559831024048532,"PRONÓSTICO METEOROLÓGICO MARTES 17 DE AGOSTO DEL 2021. SMN/CONAGUA. (FUENTE OFICIAL). Para hoy, un canal de baja presión extendido sobre la Mesa del Norte y la Mesa Central, inestabilidad atmosférica superior y el paso de la onda tropical Núm. 21 que recorrerá el sur y centro del territorio nacional, producirán lluvias fuertes a muy fuertes sobre entidades del noroeste del país. PENÍNSULA DE BAJA CALIFORNIA * Cielo medio nublado por la mañana y nublado por la tarde, con intervalos de chubascos en Baja California Sur y lluvias aisladas en Baja California, ambos con descargas eléctricas. * Ambiente fresco al amanecer y caluroso a muy caluroso por la tarde con temperaturas de hasta 45°C en el norte de Baja California. * Viento del noroeste de 15 a 30 km/h en la región, con rachas de 50 a 60 km/h en Baja California, incluido el Golfo de California. MUNICIPIO DE LOS CABOS * SAN JOSÉ DEL CABO: 25°C, sensación térmica de 29°C. ~ Cielo parcialmente nublado con probabilidad de tormentas por la tarde (1.5 mm aproximado). ~ Humedad 90%. ~Temperatura máxima de 32°C, sensación térmica de 39°C y una mínima de 24°C. ~ Velocidad de las rachas de viento de 9 a 14 km/h. * CABO SAN LUCAS: 25°C, sensación térmica de 27°C. ~ Cielo parcialmente nublado con probabilidad de tormentas por la tarde (1.5 mm aproximado). ~ Humedad 87%. ~Temperatura máxima de 31°C, sensación térmica de 37°C y una mínima de 25°C. ~ Velocidad de las rachas de viento de 15 a 24 km/h. #ProtecciónCivilSomosTodos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4559830884048546/?type=3,,,,,,,,-2.09
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57696,63226,2021-08-16 18:35:46 CDT,2021-08-16,18:35:46,Native Video,20,10,0,9,0,0,0,0,0,1,owned,Yes,353,430,0,00:00:30,https://www.facebook.com/209049169126761/posts/4557994630898838,"Gracias a las constantes gestiones de la alcaldesa Armida Castro el presidente de la república Andrés Manuel López Obrador confirmó que el recurso para la pavimentación de la avenida Nicolás Tamaral está autorizado desde el año pasado, en espera de las negociaciones con los propietarios para la tenencia de la tierra. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/3984933918282849/,,,,,,,,-2.84
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57696,63226,2021-08-16 15:55:28 CDT,2021-08-16,15:55:28,Photo,33,17,0,16,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4557676640930637,"¡Sigamos respetando las medidas sanitarias!, aunque el número de contagios de COVID-19 ha disminuido, debemos acatar las recomendaciones del sector salud, como el uso del cubrebocas, la sana distancia y desinfectar nuestras manos constantemente. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4557676597597308/?type=3,,"OS-CABOLSCS LOS LOSCAOS K.AYUNTAIENTO2018-2021 CASOS COVID-19 Casos en Baja California Sur Municipio Activos Los Cabos Defunciones 215 891 Recuperados 20403 180 Sospechosos Actualizado en tiempo real. Fuente: SSA- BCS. 1,045 Activos 2,242 Defunciones 47,592 Recuperados Los Casos acumulados son: 50,879 #CiudadanosHaciendoHistoria",,,,,,-2.15
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57696,63226,2021-08-16 09:32:51 CDT,2021-08-16,09:32:51,Photo,75,34,0,40,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4556751614356473,"PRONÓSTICO METEOROLÓGICO PARA HOY LUNES 16 DE AGOSTO DEL 2021. SMN/CONAGUA (FUENTE OFICIAL). Este día, un canal de baja presión extendido sobre la Mesa del Norte y la Mesa Central, así como inestabilidad atmosférica superior y el paso de la onda tropical Núm. 20 que se desplazará al sur de las costas de Jalisco, producirán chubascos y lluvias fuertes a muy fuertes acompañadas de descargas eléctricas y posible caída de granizo sobre entidades del noroeste, norte, occidente, centro y sur del país, incluido el Valle de México. PENÍNSULA DE BAJA CALIFORNIA * Cielo medio nublado por la mañana y nublado por la tarde, con intervalos de chubascos y descargas eléctricas en Baja California y lluvias aisladas en Baja California Sur. * Ambiente caluroso a muy caluroso por la tarde, con temperaturas de hasta 45°C en el norte de Baja California. * Viento del noroeste de 15 a 30 km/h. MUNICIPIO DE LOS CABOS * SAN JOSÉ DEL CABO: 28°C, sensación térmica de 32°C. ~ Cielo soleado con probabilidad de nubosidad y actividad eléctrica de forma pasajera por la tarde (1 mm aprox) y nublado por la noche. ~ Humedad 73%. ~ Temperatura máxima de 33°C, sensación térmica de 40°C y una mínima de 24°C. ~ Velocidad de las rachas de viento de 9 a 14 km/h. * CABO SAN LUCAS: 29°C, sensación térmica de 32°C. ~ Cielo soleado con probabilidad de nubosidad y actividad eléctrica de forma pasajera por la tarde (1 mm aprox) y nublado por la noche. ~ Humedad 65%. ~ Temperatura máxima de 32°C, sensación térmica de 38°C y una mínima de 25°C. ~ Velocidad de las rachas de viento de 12 a 26 km/h. * MIRAFLORES Y SANTIAGO: 27°C, sensación térmica de 30°C. ~ Cielo soleado con probabilidad de nubosidad y actividad eléctrica de forma pasajera por la tarde (1 mm aprox) y nublado por la noche. ~ Humedad 64%. ~ Temperatura máxima de 34°C, sensación térmica de 40°C y una mínima de 22°C. ~ Velocidad de las rachas de viento de 7 a 13 km/h. * LA RIBERA: 28°C, sensación térmica de 31°C. ~ Cielo soleado con probabilidad de nubosidad y actividad eléctrica de forma pasajera por la tarde (1 mm aprox) y nublado por la noche. ~ Humedad 56%. ~ Temperatura máxima de 34°C, sensación térmica de 40°C y una mínima de 24°C. ~ Velocidad de las rachas de viento de 9 a 13 km/h. #ProtecciónCivilSomosTodos DIRECCIÓN MUNICIPAL DE PROTECCIÓN CIVIL LOS CABOS ÁREA DE MONITOREO",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4556751567689811/?type=3,,,,,,,,1.04
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57672,63189,2021-08-15 18:15:55 CDT,2021-08-15,18:15:55,Native Video,31,9,1,19,0,1,0,0,1,0,owned,Yes,373,428,0,00:00:25,https://www.facebook.com/209049169126761/posts/4554894471208854,"Gracias al trabajo realizado por la alcaldesa Armida Castro en nuestro Estero josefino, hoy podemos decir que vive una nueva y mejor historia. Recuperando paulatinamente lo majestuoso de su flora y fauna. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/1211880952618568/,,,,,,,,-1.74
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57672,63189,2021-08-15 11:25:48 CDT,2021-08-15,11:25:48,Photo,31,14,0,17,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4554105924621042,"Aviso de Ciclón Tropical en el Océano Pacífico San José del Cabo, BCS; a 15 de Agosto del 2021. Emisión: 10:15h Servicio Meteorológico Nacional, fuente oficial EL HURACÁN ""LINDA"" DE CATEGORÍA 3, SIN AFECTAR COSTAS MEXICANAS Coordenadas: Latitud Norte:19.0° Longitud Oeste: 120.2° A 1,155 km al oeste-suroeste de Cabo San Lucas, B.C.S. Su trayecto es ahora hacia el oeste (265°) a 19 km/h. Rango de vientos máximos sostenidos de 185 km/h con rachas de 220 km/h. Presión mínima central de 962 hPa. Diámetro del ojo 65 km. Su circulación no afecta al país. #ProtecciónCivilSomosTodos DIRECCIÓN MUNICIPAL DE PROTECCIÓN CIVIL LOS CABOS ÁREA DE MONITOREO",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4554105861287715/?type=3,,"Huracán ""Linda"" categoría 3 MEDIO AMBIENTE CONAGUA Tropical 07:00 h Tormenta 20 agosto Tropical Categoría Categoría Categoria Categoría Huracán 07:00 h Tormenta Huracán Categoría Categoria 19 agosto 07:00 Huracán Huracán Huracán /Huracán 19:00 h/ agosto 9:00 07:00 h 18 agosto agosto 16agosto 16agosto 5agosto 19:00 07:00 17 Posición Actual 10:00 h Huracán ""Linda"" Categoría 3",,,,,,-2.29
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57672,63189,2021-08-15 09:22:57 CDT,2021-08-15,09:22:57,Photo,35,12,6,15,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4553784007986567,Gracias al trabajo de Servicios Públicos de Los Cabos se ha mejorado la limpieza y la circulación vial en las zonas más alejadas de la mancha urbana. Optimizar la movilidad de la ciudadanía es prioridad para la alcaldesa Armida Castro. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4553783934653241/?type=3,,A la fecha se han rehabilitado cerca de 32 mil kilómetros de caminos de terracería. #AccionesQueConstruyenLaHistoria,,,,,,-2.03
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57672,63189,2021-08-14 20:22:35 CDT,2021-08-14,20:22:35,Live Video Complete,162,63,22,61,15,0,1,0,0,0,owned,Yes,2356,3911,0,00:53:54,https://www.facebook.com/209049169126761/posts/916704009238363,,https://www.facebook.com/ayuntamientodeloscabos/videos/916704009238363/,,,,,,,,1.47
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57660,63175,2021-08-14 18:18:28 CDT,2021-08-14,18:18:28,Photo,43,27,4,10,0,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4551885541509747,"Aviso de Ciclón Tropical en el Océano Pacífico San José del Cabo, BCS, 14 de Agosto del 2021. Emisión: 16:10h Servicio Meteorológico Nacional, fuente oficial HURACÁN ""LINDA"" CATEGORÍA 4, SE LOCALIZA AL OESTE-SUROESTE DE BAJA CALIFORNIA SUR. Coordenadas: Latitud Norte:19.1° Longitud Oeste: 117.0° A 850 km al oeste-suroeste de Cabo San Lucas, B.C.S. Sigue su tarecto al oeste-noroeste (285°) a 20 km/h. Vientos máximos sostenidos de 215 km/h y sus rachas de 260 km/h. Presión mínima central de 950 hPa. Diámetro del ojo 28 km. No afecta al país #ProtecciónCivilSomosTodos DIRECCIÓN MUNICIPAL DE PROTECCIÓN CIVIL LOS CABOS ÁREA DE MONITOREO",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4551885444843090/?type=3,,"Huracán ""Linda"" categoría 4 MEDIO AMBIENTE CONAGUA Tropical Tormenta 13:00 agosto 19 Tropical Tormenta 13:00 agosto 18 3) Categoria Categoria categoría Categoria Categoría2 Categoria Huracán h Huracán Huracan Huracán Huracan Huracán 13:00 01:00 13:00 6agosto 15agosto 01:00 13:00 h/ 01:00 agosto agosto 17 ag gosto 16 agosto 16 17 Posición Actual 16:00 h Huracán ""Linda"" Categoría",,,,,,-1.65
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57660,63175,2021-08-14 16:02:16 CDT,2021-08-14,16:02:16,Photo,42,17,2,20,1,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4551645614867073,"Gracias a las incansables gestiones de la alcaldesa Armida Castro, el presidente de la república Andrés Manuel López Obrador confirmó que el recurso para la pavimentación de la avenida Nicolás Tamaral esta autorizado desde el año pasado, quedando solo pendientes las negociaciones con los propietarios por la tenencia de la tierra. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4551645548200413/?type=3,,"99 El presidente dela de república, Andrés Manuel López Obrador, confirmó que el recurso para la pavimentación de la avenida Nicolás Tamaral en Cabo San Lucas ya existe, solo falta llegar a un acuerdo con vecinos propietarios. #AccionesQueConstruyenLaHistoria",,,,,,-1.69
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57660,63175,2021-08-14 09:09:38 CDT,2021-08-14,09:09:38,Photo,78,39,0,39,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4550698761628425,"PRONÓSTICO METEOROLÓGICO PARA EL DÍA DE HOY, SÁBADO 14 DE AGOSTO DE 2021. SERVICIO METEOROLÓGICO NACIONAL/CONAGUA (FUENTE OFICIAL). Un canal de baja presión a lo largo de la Sierra Madre Occidental, ocasionarán probabilidad para lluvias fuertes en Baja California Sur, occidente y centro del país y muy fuertes en el noroeste y sur del territorio nacional. Por su parte, la circulación del Huracán “Linda” originará rachas de viento de 50 a 60 km/h con oleaje de 2 a 3 metros de altura significante en costas del sur de la Península de Baja California, Nayarit, Jalisco, Colima, Michoacán y Guerrero. Ambiente caluroso se presentará sobre algunas zonas de los estados del noroeste, norte, noreste y oriente de México, así como en la Península de Yucatán, con temperaturas muy calurosas, superiores a los 35°C, en localidades de Baja California y Sonora. MUNICIPIO DE LOS CABOS * SAN JOSÉ DEL CABO: 26°C, sensación térmica de 31°C. - Cielo con intervalos nubosos con probabilidad de tormentas dispersas por la tarde (7.3 mm) y probabilidad de precipitaciones pasajeras por la noche (1 mm). - Humedad 86%. - Temperatura máxima de 31°C, sensación térmica de 38°C y una mínima de 24°C. - Velocidad de las rachas de viento de 07 a 15 km/h. * CABO SAN LUCAS: 27°C, sensación térmica de 30°C. - Cielo con intervalos nubosos con probabilidad de tormentas dispersas por la tarde (9.1 mm) y probabilidad de precipitaciones pasajeras por la noche (1 mm). - Humedad 72%. - Temperatura máxima de 30°C, sensación térmica de 38°C y una mínima de 25°C. - Velocidad de las rachas de viento de 07 a 14 km/h. * MIRAFLORES Y SANTIAGO: 24°C, sensación térmica de 28°C. - Cielo con intervalos nubosos con probabilidad de tormentas dispersas por la tarde (5.2 mm) y probabilidad de precipitaciones pasajeras por la noche (1 mm). - Humedad 83%. - Temperatura máxima de 30°C, sensación térmica de 38°C y una mínima de 23°C. - Velocidad de las rachas de viento de 06 a 10 km/h. * LA RIBERA: 26°C, sensación térmica de 31°C. - Cielo con intervalos nubosos con probabilidad de tormentas dispersas por la tarde (4.9 mm) y probabilidad de precipitaciones pasajeras por la noche (1 mm). - Humedad 81%. - Temperatura máxima de 31°C, sensación térmica de 38°C y una mínima de 24°C. - Velocidad de las rachas de viento de 07 a 13 km/h. #ProteccionCivilSomosTodos DIRECCIÓN MUNICIPAL DE PROTECCIÓN CIVIL LOS CABOS ÁREA DE MONITOREO",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4550698681628433/?type=3,,,,,,,,1.1
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57646,63157,2021-08-13 19:00:08 CDT,2021-08-13,19:00:08,Native Video,43,9,2,32,0,0,0,0,0,0,owned,Yes,475,767,0,00:03:08,https://www.facebook.com/209049169126761/posts/532763667776128,Las 5 de la Semana. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/videos/532763667776128/,,,Las 5 de la Semana.,,,,,-1.28
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57646,63157,2021-08-13 17:57:21 CDT,2021-08-13,17:57:21,Native Video,19,6,0,13,0,0,0,0,0,0,owned,Yes,240,286,0,00:00:30,https://www.facebook.com/209049169126761/posts/4548793985152236,"A través de la dirección de Atención Ciudadana hemos realizado más de 72 mil acciones en rubros como salud, educación y mejoramiento de vivienda, beneficiando a más de 272 mil personas. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/1028669117874542/,,,,,,,,-2.89
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57646,63157,2021-08-13 14:34:23 CDT,2021-08-13,14:34:23,Live Video Scheduled,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/125316946397680,,https://www.facebook.com/events/125316946397680/,,,Las 5 de la Semana.,"Las 5 de la Semana. 

#CiudadanosHaciendoHistoria ",,,,-13.67
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57646,63157,2021-08-13 11:20:15 CDT,2021-08-13,11:20:15,Live Video Complete,49,14,0,29,6,0,0,0,0,0,owned,Yes,512,817,0,00:01:32,https://www.facebook.com/209049169126761/posts/378732456955110,Entrega del Premio Municipal de la Juventud 2021. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/videos/378732456955110/,,,,,,,,-2.24
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,57646,63157,2021-08-13 09:24:15 CDT,2021-08-13,09:24:15,Photo,68,45,0,20,0,3,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4547646975266937,"PRONÓSTICO METEOROLÓGICO PARA EL DÍA DE HOY, VIERNES 13 DE AGOSTO DEL 2021. SERVICIO METEOROLÓGICO NACIONAL/CONAGUA (FUENTE OFICIAL). Un canal de baja presión prevalecerá sobre la Mesa del Norte y la Mesa Central, e interaccionará con la entrada de humedad del Océano Pacífico generada por la circulación del posible Huracán “LINDA”, localizado al suroeste de las costas de Colima y Jalisco, y con inestabilidad atmosférica superior, originando chubascos y lluvias fuertes a muy fuertes, descargas eléctricas y posible caída de granizo sobre entidades del noroeste, norte, occidente, centro y sur del país, incluido el Valle de México. PENÍNSULA DE BAJA CALIFORNIA * Cielo parcialmente nublado con intervalos de chubascos en Baja California Sur, y lluvias aisladas en Baja California; ambas con descargas eléctricas. * Ambiente fresco al amanecer y caluroso a muy caluroso por la tarde con temperaturas de hasta 45°C en el norte de Baja California. * Viento del oeste de 20 a 30 km/h. MUNICIPIO DE LOS CABOS * SAN JOSÉ DEL CABO: 26°C, sensación térmica de 31°C. - Cielo con la presencia de nubosidad en el día y la probabilidad de tormentas dispersas por la tarde y aisladas por la noche. - Humedad 78%. - Temperatura máxima de 31°C, sensación térmica de 38°C y una mínima de 24°C. - Velocidad de las rachas de viento de 7 a 15 km/h. * CABO SAN LUCAS: 27°C, sensación térmica de 32°C. - Cielo con la presencia de nubosidad en el día y la probabilidad de tormentas dispersas por la tarde y aisladas por la noche. - Humedad 76%. - Temperatura máxima de 31°C, sensación térmica de 37°C y una mínima de 25°C. - Velocidad de las rachas de viento de 5 a 13 km/h. * MIRAFLORES Y SANTIAGO: 25°C, sensación térmica de 29°C. - Cielo con la presencia de nubosidad en el día y la probabilidad de tormentas dispersas por la tarde y aisladas por la noche. - Humedad 78%. - Temperatura máxima de 31°C, sensación térmica de 38°C y una mínima de 23°C. - Velocidad de las rachas de viento de 6 a 11 km/h. * LA RIBERA: 27°C, sensación térmica de 31°C. - Cielo con la presencia de nubosidad en el día y la probabilidad de tormentas dispersas por la tarde y aisladas por la noche. - Humedad 74%. - Temperatura máxima de 32°C, sensación térmica de 38°C y una mínima de 25°C. - Velocidad de las rachas de viento de 6 a 13 km/h. #ProtecciónCivilSomosTodos DIRECCIÓN MUNICIPAL DE PROTECCIÓN CIVIL LOS CABOS ÁREA DE MONITOREO",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4547646881933613/?type=3,,,,,,,,-1.04
